area,manure,urea,npk,nitrogen,rain_sow,rain_flow,rain_cycle,rain_year,tillage_ca,tillage_till,village_Ambohimiarina,village_Ambohitsilaozana,village_Ambongabe,village_Ampitatsimo,village_Antsahamamy,soil_hillside,soil_lowland,CA_year_num,x24d_bin,glypho_bin,interaction_till_rain_sow,interaction_ca_rain_sow,interaction_till_rain_flow,interaction_ca_rain_flow,interaction_till_rain_cycle,interaction_ca_rain_cycle,interaction_till_rain_year,interaction_ca_rain_year,interaction_till_nitrogen,interaction_ca_nitrogen,interaction_till_area,interaction_ca_area,ratio_N_urea,ratio_N_manure,total_npk,sow_day_of_year,rain_cycle_squared,nitrogen_squared,area_squared,interaction_rain_nitrogen,interaction_rain_area,water_stress
0.1,0.0,0.0,8.0,0.88,49.8,72.6,981.4,1331.4,False,True,True,False,False,False,False,False,True,0,0,1,49.8,0.0,72.6,0.0,981.4,0.0,1331.4,0.0,0.88,0.0,0.1,0.0,880.0,880.0,8.0,364,963145.96,0.7744,0.010000000000000002,863.632,98.14,0
10.0,3500.0,0.0,0.0,0.0,1.8,122.2,1015.4,1062.2,True,False,True,False,False,False,False,True,False,3,0,0,0.0,1.8,0.0,122.2,0.0,1015.4,0.0,1062.2,0.0,0.0,0.0,10.0,0.0,0.0,0.0,332,1031037.1599999999,0.0,100.0,0.0,10154.0,0
0.2,250.0,8.0,0.0,3.68,140.4,279.6,944.4,1331.4,True,False,True,False,False,False,False,False,True,2,0,1,0.0,140.4,0.0,279.6,0.0,944.4,0.0,1331.4,0.0,3.68,0.0,0.2,0.45994250718660173,0.01471994112023552,0.0,315,891891.36,13.5424,0.04000000000000001,3475.3920000000003,188.88,0
10.0,2500.0,30.0,0.0,13.8,171.7,30.6,718.2,806.1,False,True,False,False,True,False,False,False,True,0,1,0,171.7,0.0,30.6,0.0,718.2,0.0,806.1,0.0,13.8,0.0,10.0,0.0,0.45998466717776076,0.005519997792000883,0.0,361,515811.24000000005,190.44000000000003,100.0,9911.160000000002,7182.0,1
0.2,0.0,0.0,0.0,0.0,32.3,112.5,946.0,1089.9,False,True,False,True,False,False,False,False,True,0,0,0,32.3,0.0,112.5,0.0,946.0,0.0,1089.9,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,348,894916.0,0.0,0.04000000000000001,0.0,189.20000000000002,0
15.0,1666.7,0.0,66.7,7.337,72.3,280.0,1263.0,1331.2,False,True,False,False,False,False,True,True,False,0,0,0,72.3,0.0,280.0,0.0,1263.0,0.0,1331.2,0.0,7.337,0.0,15.0,0.0,7337.0,0.004402109316548079,66.7,363,1595169.0,53.831568999999995,225.0,9266.631,18945.0,0
0.1,0.0,0.0,10.0,1.1,49.8,72.6,981.4,1331.4,False,True,True,False,False,False,False,False,True,0,0,1,49.8,0.0,72.6,0.0,981.4,0.0,1331.4,0.0,1.1,0.0,0.1,0.0,1100.0,1100.0,10.0,364,963145.96,1.2100000000000002,0.010000000000000002,1079.54,98.14,0
0.2,30.0,0.0,0.0,0.0,42.4,308.6,987.0,1331.4,False,True,True,False,False,False,False,False,True,0,0,0,42.4,0.0,308.6,0.0,987.0,0.0,1331.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,306,974169.0,0.0,0.04000000000000001,0.0,197.4,0
0.2,800.0,11.0,0.0,5.06,6.0,41.3,908.6,1142.3,True,False,False,False,False,False,True,True,False,4,0,0,0.0,6.0,0.0,41.3,0.0,908.6,0.0,1142.3,0.0,5.06,0.0,0.2,0.45995818561948915,0.0063249920937598824,0.0,347,825553.9600000001,25.603599999999997,0.04000000000000001,4597.516,181.72000000000003,0
8.0,0.0,0.0,50.0,5.5,170.4,5.4,824.4,1062.2,False,True,True,False,False,False,False,False,True,0,0,0,170.4,0.0,5.4,0.0,824.4,0.0,1062.2,0.0,5.5,0.0,8.0,0.0,5500.0,5500.0,50.0,5,679635.36,30.25,64.0,4534.2,6595.2,0
0.2,900.0,0.0,0.0,0.0,40.6,321.0,956.8,1331.4,False,True,True,False,False,False,False,False,True,0,0,0,40.6,0.0,321.0,0.0,956.8,0.0,1331.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,339,915466.2399999999,0.0,0.04000000000000001,0.0,191.36,0
35.0,2083.3,0.0,0.0,0.0,49.7,6.5,1307.7,1331.2,False,True,False,False,False,False,True,True,False,0,0,0,49.7,0.0,6.5,0.0,1307.7,0.0,1331.2,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,356,1710079.29,0.0,1225.0,0.0,45769.5,0
0.3,690.0,0.0,0.0,0.0,43.7,130.6,678.0,1142.3,False,True,False,False,False,False,True,False,True,0,0,0,43.7,0.0,130.6,0.0,678.0,0.0,1142.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,319,459684.0,0.0,0.09,0.0,203.4,1
0.0,100.0,0.0,0.0,0.0,50.0,107.2,719.1,1142.3,True,False,False,False,False,False,True,False,True,1,0,0,0.0,50.0,0.0,107.2,0.0,719.1,0.0,1142.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331,517104.81000000006,0.0,0.0,0.0,0.0,1
0.2,0.0,0.0,0.0,0.0,14.4,228.8,973.4,1105.0,True,False,True,False,False,False,False,False,True,2,0,0,0.0,14.4,0.0,228.8,0.0,973.4,0.0,1105.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,316,947507.5599999999,0.0,0.04000000000000001,0.0,194.68,0
0.2,500.0,0.0,0.0,0.0,92.1,106.8,929.3,1142.3,True,False,False,False,False,False,True,True,False,1,0,1,0.0,92.1,0.0,106.8,0.0,929.3,0.0,1142.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,358,863598.4899999999,0.0,0.04000000000000001,0.0,185.86,0
25.4,1666.7,47.2,0.0,21.712,89.4,180.0,1106.1,1288.7,True,False,True,False,False,False,False,False,True,1,0,0,0.0,89.4,0.0,180.0,0.0,1106.1,0.0,1288.7,0.0,21.712,0.0,25.4,0.4599902544437618,0.013026931645208108,0.0,335,1223457.2099999997,471.410944,645.16,24015.6432,28094.939999999995,0
9.9,1209.7,50.4,0.0,23.184,168.0,30.6,757.7,806.1,False,True,False,False,True,False,False,False,True,0,1,1,168.0,0.0,30.6,0.0,757.7,0.0,806.1,0.0,23.184,0.0,9.9,0.0,0.4599908731969604,0.019165066408972135,0.0,357,574109.29,537.4978560000001,98.01,17566.5168,7501.2300000000005,1
9.0,3571.4,100.0,0.0,46.0,28.4,137.6,1136.7,1288.7,False,True,True,False,False,False,False,False,True,0,0,0,28.4,0.0,137.6,0.0,1136.7,0.0,1288.7,0.0,46.0,0.0,9.0,0.0,0.45999540004599954,0.012880099434367633,0.0,344,1292086.8900000001,2116.0,81.0,52288.200000000004,10230.300000000001,0
0.1,0.0,0.0,0.0,0.0,104.2,12.8,1056.8,1105.0,True,False,True,False,False,False,False,False,True,3,0,0,0.0,104.2,0.0,12.8,0.0,1056.8,0.0,1105.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,331,1116826.24,0.0,0.010000000000000002,0.0,105.68,0
25.0,6000.0,120.0,200.0,77.2,25.6,222.8,1176.5,1320.5,False,True,False,True,False,False,False,False,True,0,0,0,25.6,0.0,222.8,0.0,1176.5,0.0,1320.5,0.0,77.2,0.0,25.0,0.0,0.6433279722668978,0.01286666452222258,200.0,336,1384152.25,5959.84,625.0,90825.8,29412.5,0
0.2,250.0,5.0,0.0,2.3,27.5,207.1,789.5,1164.1,True,False,False,False,True,False,False,False,True,4,0,1,0.0,27.5,0.0,207.1,0.0,789.5,0.0,1164.1,0.0,2.3,0.0,0.2,0.4599080183963207,0.009199963200147198,0.0,331,623310.25,5.289999999999999,0.04000000000000001,1815.85,157.9,1
0.1,300.0,0.0,0.0,0.0,30.6,106.8,728.2,1142.3,False,True,False,False,False,False,True,False,True,0,0,0,30.6,0.0,106.8,0.0,728.2,0.0,1142.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,333,530275.2400000001,0.0,0.010000000000000002,0.0,72.82000000000001,1
5.5,3125.0,0.0,0.0,0.0,66.6,173.4,1106.3,1288.7,True,False,True,False,False,False,False,False,True,1,0,0,0.0,66.6,0.0,173.4,0.0,1106.3,0.0,1288.7,0.0,0.0,0.0,5.5,0.0,0.0,0.0,336,1223899.69,0.0,30.25,0.0,6084.65,0
10.0,1500.0,0.0,0.0,0.0,200.0,6.8,706.0,1062.2,False,True,True,False,False,False,False,False,True,0,0,0,200.0,0.0,6.8,0.0,706.0,0.0,1062.2,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,13,498436.0,0.0,100.0,0.0,7060.0,1
0.5,0.0,0.0,0.0,0.0,63.2,12.5,863.6,900.1,True,False,False,False,False,True,False,True,False,1,0,0,0.0,63.2,0.0,12.5,0.0,863.6,0.0,900.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,329,745804.9600000001,0.0,0.25,0.0,431.8,0
0.1,0.0,0.0,0.0,0.0,36.8,227.4,895.6,1105.0,False,True,True,False,False,False,False,False,True,0,0,0,36.8,0.0,227.4,0.0,895.6,0.0,1105.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,352,802099.36,0.0,0.010000000000000002,0.0,89.56,0
0.1,0.0,0.0,30.0,3.3,135.0,143.8,915.0,1331.4,True,False,True,False,False,False,False,False,True,3,0,1,0.0,135.0,0.0,143.8,0.0,915.0,0.0,1331.4,0.0,3.3,0.0,0.1,3299.9999999999995,3299.9999999999995,30.0,319,837225.0,10.889999999999999,0.010000000000000002,3019.5,91.5,0
21.6,2080.4,0.0,0.0,0.0,109.8,52.5,770.5,875.4,True,False,False,False,False,False,True,False,True,2,0,0,0.0,109.8,0.0,52.5,0.0,770.5,0.0,875.4,0.0,0.0,0.0,21.6,0.0,0.0,0.0,360,593670.25,0.0,466.56000000000006,0.0,16642.800000000003,1
0.1,320.0,5.0,10.0,3.4,24.3,216.4,589.9,1142.3,False,True,False,False,False,False,True,True,False,0,0,1,24.3,0.0,216.4,0.0,589.9,0.0,1142.3,0.0,3.4,0.0,0.1,0.0,0.6798640271945611,0.01062496679697876,10.0,315,347982.00999999995,11.559999999999999,0.010000000000000002,2005.6599999999999,58.99,1
9.0,2777.8,55.6,0.0,25.576,17.8,305.6,1323.0,1331.2,False,True,False,False,False,False,True,False,True,0,0,0,17.8,0.0,305.6,0.0,1323.0,0.0,1331.2,0.0,25.576,0.0,9.0,0.0,0.4599917267675042,0.009207283027113893,0.0,340,1750329.0,654.1317760000001,81.0,33837.048,11907.0,0
60.3,0.0,107.8,82.9,58.707,88.4,15.6,665.52,844.8,True,False,False,True,False,False,False,False,True,2,1,1,0.0,88.4,0.0,15.6,0.0,665.52,0.0,844.8,0.0,58.707,0.0,60.3,0.5445867849092308,58707.0,82.9,1,442916.87039999996,3446.511849,3636.0899999999997,39070.68264,40130.856,1
0.2,400.0,0.0,0.0,0.0,6.0,41.3,908.6,1142.3,True,False,False,False,False,False,True,True,False,4,0,0,0.0,6.0,0.0,41.3,0.0,908.6,0.0,1142.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,345,825553.9600000001,0.0,0.04000000000000001,0.0,181.72000000000003,0
0.2,0.0,0.0,0.0,0.0,21.2,342.4,931.2,1331.4,False,True,True,False,False,False,False,False,True,0,0,0,21.2,0.0,342.4,0.0,931.2,0.0,1331.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,331,867133.4400000001,0.0,0.04000000000000001,0.0,186.24,0
0.1,330.0,0.0,0.0,0.0,6.0,41.3,908.6,1142.3,True,False,False,False,False,False,True,True,False,1,0,0,0.0,6.0,0.0,41.3,0.0,908.6,0.0,1142.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,346,825553.9600000001,0.0,0.010000000000000002,0.0,90.86000000000001,0
0.1,0.0,0.0,0.0,0.0,83.1,67.4,956.7,1089.9,True,False,False,True,False,False,False,False,True,4,1,1,0.0,83.1,0.0,67.4,0.0,956.7,0.0,1089.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,342,915274.8900000001,0.0,0.010000000000000002,0.0,95.67000000000002,0
8.1,0.0,0.0,148.0,16.28,2.2,230.8,1013.8,1062.2,True,False,True,False,False,False,False,False,True,4,1,1,0.0,2.2,0.0,230.8,0.0,1013.8,0.0,1062.2,0.0,16.28,0.0,8.1,16280.0,16280.0,148.0,334,1027790.44,265.0384,65.61,16504.664,8211.779999999999,0
16.0,0.0,0.0,0.0,0.0,99.0,190.2,1105.7,1288.7,True,False,True,False,False,False,False,False,True,1,0,0,0.0,99.0,0.0,190.2,0.0,1105.7,0.0,1288.7,0.0,0.0,0.0,16.0,0.0,0.0,0.0,333,1222572.49,0.0,256.0,0.0,17691.2,0
0.1,0.0,0.0,0.0,0.0,119.8,4.2,1041.8,1105.0,True,False,True,False,False,False,False,False,True,3,0,0,0.0,119.8,0.0,4.2,0.0,1041.8,0.0,1105.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,334,1085347.24,0.0,0.010000000000000002,0.0,104.18,0
10.0,0.0,0.0,0.0,0.0,226.2,5.4,825.0,1062.2,False,True,True,False,False,False,False,False,True,0,0,0,226.2,0.0,5.4,0.0,825.0,0.0,1062.2,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3,680625.0,0.0,100.0,0.0,8250.0,0
0.1,0.0,0.0,0.0,0.0,43.0,336.8,954.4,1331.4,True,False,True,False,False,False,False,False,True,1,0,1,0.0,43.0,0.0,336.8,0.0,954.4,0.0,1331.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,338,910879.36,0.0,0.010000000000000002,0.0,95.44,0
0.1,350.0,0.0,0.0,0.0,135.0,162.6,906.4,1331.4,True,False,True,False,False,False,False,False,True,2,0,1,0.0,135.0,0.0,162.6,0.0,906.4,0.0,1331.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,317,821560.96,0.0,0.010000000000000002,0.0,90.64,0
11.0,3333.3,0.0,0.0,0.0,35.5,55.4,907.4,1108.4,True,False,False,False,True,False,False,False,True,1,0,0,0.0,35.5,0.0,55.4,0.0,907.4,0.0,1108.4,0.0,0.0,0.0,11.0,0.0,0.0,0.0,338,823374.76,0.0,121.0,0.0,9981.4,0
4.2,3000.0,0.0,144.6,15.906,49.7,6.5,1307.7,1331.2,True,False,False,False,False,False,True,True,False,1,0,0,0.0,49.7,0.0,6.5,0.0,1307.7,0.0,1331.2,0.0,15.906,0.0,4.2,15906.0,0.005301998232667256,144.6,356,1710079.29,253.00083600000002,17.64,20800.2762,5492.34,0
13.4,0.0,0.0,0.0,0.0,169.0,40.6,926.6,1062.2,False,True,True,False,False,False,False,False,True,0,0,0,169.0,0.0,40.6,0.0,926.6,0.0,1062.2,0.0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,362,858587.56,0.0,179.56,0.0,12416.44,0
20.0,4166.7,60.0,0.0,27.6,141.0,90.9,912.4,1108.4,False,True,False,False,True,False,False,False,True,0,0,0,141.0,0.0,90.9,0.0,912.4,0.0,1108.4,0.0,27.6,0.0,20.0,0.0,0.459992333461109,0.00662394541868975,0.0,330,832473.76,761.7600000000001,400.0,25182.24,18248.0,0
7.1,2083.3,112.7,225.4,76.636,13.2,132.4,1132.7,1288.7,True,False,True,False,False,False,False,False,True,1,0,0,0.0,13.2,0.0,132.4,0.0,1132.7,0.0,1288.7,0.0,76.636,0.0,7.1,0.6799939663357023,0.03678585091640622,225.4,346,1283009.29,5873.076496,50.41,86805.5972,8042.17,0
0.3,1330.0,0.0,0.0,0.0,44.6,32.7,675.5,1142.3,False,True,False,False,False,False,True,False,True,0,0,0,44.6,0.0,32.7,0.0,675.5,0.0,1142.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,322,456300.25,0.0,0.09,0.0,202.65,1
0.1,250.0,0.0,0.0,0.0,35.4,268.0,956.8,1331.4,True,False,True,False,False,False,False,False,True,1,0,1,0.0,35.4,0.0,268.0,0.0,956.8,0.0,1331.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,340,915466.2399999999,0.0,0.010000000000000002,0.0,95.68,0
80.0,0.0,100.0,0.0,46.0,145.9,0.0,616.5,806.1,False,True,False,False,True,False,False,False,True,0,1,0,145.9,0.0,0.0,0.0,616.5,0.0,806.1,0.0,46.0,0.0,80.0,0.0,0.45999540004599954,46000.0,0.0,3,380072.25,2116.0,6400.0,28359.0,49320.0,1
0.2,3000.0,0.0,0.0,0.0,191.9,67.7,743.1,939.0,True,False,False,False,False,False,True,True,False,4,0,0,0.0,191.9,0.0,67.7,0.0,743.1,0.0,939.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5,552197.61,0.0,0.04000000000000001,0.0,148.62,1
11.0,3571.4,0.0,0.0,0.0,28.4,148.2,1137.1,1288.7,True,False,True,False,False,False,False,False,True,1,0,0,0.0,28.4,0.0,148.2,0.0,1137.1,0.0,1288.7,0.0,0.0,0.0,11.0,0.0,0.0,0.0,343,1292996.4099999997,0.0,121.0,0.0,12508.099999999999,0
4.0,0.0,0.0,0.0,0.0,151.8,71.0,990.6,1062.2,True,False,True,False,False,False,False,False,True,1,0,1,0.0,151.8,0.0,71.0,0.0,990.6,0.0,1062.2,0.0,0.0,0.0,4.0,0.0,0.0,0.0,355,981288.3600000001,0.0,16.0,0.0,3962.4,0
0.4,1500.0,0.0,0.0,0.0,95.2,283.6,960.2,1331.4,True,False,True,False,False,False,False,False,True,2,0,1,0.0,95.2,0.0,283.6,0.0,960.2,0.0,1331.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,313,921984.04,0.0,0.16000000000000003,0.0,384.08000000000004,0
15.0,3000.0,46.7,66.7,28.819,72.3,280.0,1263.0,1331.2,True,False,False,False,False,False,True,True,False,1,0,0,0.0,72.3,0.0,280.0,0.0,1263.0,0.0,1331.2,0.0,28.819,0.0,15.0,0.6170959936618059,0.009606330131223289,66.7,363,1595169.0,830.5347609999999,225.0,36398.397,18945.0,0
0.2,0.0,0.0,0.0,0.0,79.0,55.4,836.3,939.0,True,False,False,False,False,False,True,False,True,3,0,0,0.0,79.0,0.0,55.4,0.0,836.3,0.0,939.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,344,699397.69,0.0,0.04000000000000001,0.0,167.26,0
0.1,0.0,0.0,0.0,0.0,10.0,325.8,944.4,1331.4,True,False,True,False,False,False,False,False,True,2,0,0,0.0,10.0,0.0,325.8,0.0,944.4,0.0,1331.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,336,891891.36,0.0,0.010000000000000002,0.0,94.44,0
60.0,3666.7,50.0,58.3,29.413,158.5,0.0,766.0,948.0,False,True,False,False,False,True,False,True,False,0,0,0,158.5,0.0,0.0,0.0,766.0,0.0,948.0,0.0,29.413,0.0,60.0,0.0,0.5882482350352993,0.008021652160893403,58.3,4,586756.0,865.1245690000001,3600.0,22530.358,45960.0,1
0.2,0.0,0.0,0.0,0.0,92.1,108.5,933.3,1142.3,False,True,False,False,False,False,True,True,False,0,0,0,92.1,0.0,108.5,0.0,933.3,0.0,1142.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,357,871048.8899999999,0.0,0.04000000000000001,0.0,186.66,0
15.0,0.0,0.0,126.7,13.937,94.2,7.0,701.8,1062.2,True,False,True,False,False,False,False,False,True,1,1,1,0.0,94.2,0.0,7.0,0.0,701.8,0.0,1062.2,0.0,13.937,0.0,15.0,13937.0,13937.0,126.7,18,492523.23999999993,194.23996899999997,225.0,9780.986599999998,10527.0,1
8.0,3750.0,0.0,0.0,0.0,1.8,122.2,1015.4,1062.2,False,True,True,False,False,False,False,False,True,0,0,0,1.8,0.0,122.2,0.0,1015.4,0.0,1062.2,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,332,1031037.1599999999,0.0,64.0,0.0,8123.2,0
14.0,3225.8,0.0,107.1,11.781,0.0,383.1,1308.7,1331.2,False,True,False,False,False,False,True,True,False,0,0,0,0.0,0.0,383.1,0.0,1308.7,0.0,1331.2,0.0,11.781,0.0,14.0,0.0,11781.0,0.0036521161720763306,107.1,335,1712695.6900000002,138.79196100000001,196.0,15417.794700000002,18321.8,0
10.4,0.0,0.0,0.0,0.0,96.0,73.4,990.6,1062.2,True,False,True,False,False,False,False,False,True,2,1,0,0.0,96.0,0.0,73.4,0.0,990.6,0.0,1062.2,0.0,0.0,0.0,10.4,0.0,0.0,0.0,353,981288.3600000001,0.0,108.16000000000001,0.0,10302.24,0
0.2,0.0,0.0,0.0,0.0,136.6,2.4,956.2,1105.0,True,False,True,False,False,False,False,False,True,3,0,0,0.0,136.6,0.0,2.4,0.0,956.2,0.0,1105.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,341,914318.4400000001,0.0,0.04000000000000001,0.0,191.24,0
5.8,3448.3,0.0,103.4,11.374,167.6,41.8,931.0,1062.2,False,True,True,False,False,False,False,False,True,0,1,1,167.6,0.0,41.8,0.0,931.0,0.0,1062.2,0.0,11.374,0.0,5.8,0.0,11374.0,0.0032984359544018923,103.4,360,866761.0,129.36787600000002,33.64,10589.194000000001,5399.8,0
96.8,2480.4,51.7,51.7,29.469,109.8,52.5,770.5,875.4,False,True,False,False,False,False,True,True,False,0,0,0,109.8,0.0,52.5,0.0,770.5,0.0,875.4,0.0,29.469,0.0,96.8,0.0,0.5699889750681805,0.011880740251273886,51.7,360,593670.25,868.4219610000001,9370.24,22705.8645,74584.4,1
0.2,690.0,10.0,0.0,4.6,123.8,76.3,785.9,1227.0,False,True,False,True,False,False,False,False,True,0,0,0,123.8,0.0,76.3,0.0,785.9,0.0,1227.0,0.0,4.6,0.0,0.2,0.0,0.45995400459954006,0.00666665700484492,0.0,326,617638.8099999999,21.159999999999997,0.04000000000000001,3615.1399999999994,157.18,1
0.1,0.0,0.0,0.0,0.0,81.6,19.5,1015.9,1089.9,False,True,False,True,False,False,False,False,True,0,0,0,81.6,0.0,19.5,0.0,1015.9,0.0,1089.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,334,1032052.8099999999,0.0,0.010000000000000002,0.0,101.59,0
6.0,0.0,0.0,0.0,0.0,226.2,5.4,825.0,1062.2,False,True,True,False,False,False,False,True,False,0,0,1,226.2,0.0,5.4,0.0,825.0,0.0,1062.2,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3,680625.0,0.0,36.0,0.0,4950.0,0
60.3,829.2,82.9,0.0,38.134,128.2,134.2,1166.6,1320.5,False,True,False,True,False,False,False,False,True,0,0,0,128.2,0.0,134.2,0.0,1166.6,0.0,1320.5,0.0,38.134,0.0,60.3,0.0,0.45999445121289245,0.045988849506934985,0.0,364,1360955.5599999998,1454.201956,3636.0899999999997,44487.12439999999,70345.98,0
11.0,0.0,27.3,0.0,12.558,2.2,230.8,1013.8,1062.2,True,False,True,False,False,False,False,False,True,2,1,1,0.0,2.2,0.0,230.8,0.0,1013.8,0.0,1062.2,0.0,12.558,0.0,11.0,0.45998315080033697,12558.0,0.0,334,1027790.44,157.703364,121.0,12731.3004,11151.8,0
0.1,0.0,0.0,0.0,0.0,36.4,138.8,901.4,1105.0,True,False,True,False,False,False,False,False,True,3,0,0,0.0,36.4,0.0,138.8,0.0,901.4,0.0,1105.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,350,812521.96,0.0,0.010000000000000002,0.0,90.14,0
10.0,5000.0,0.0,100.0,11.0,76.6,66.6,718.5,875.4,False,True,False,False,False,False,True,True,False,0,0,0,76.6,0.0,66.6,0.0,718.5,0.0,875.4,0.0,11.0,0.0,10.0,0.0,11000.0,0.0021999995600000878,100.0,365,516242.25,121.0,100.0,7903.5,7185.0,1
7.6,1317.5,52.7,197.6,45.978,89.4,180.0,1106.1,1288.7,False,True,True,False,False,False,False,False,True,0,0,0,89.4,0.0,180.0,0.0,1106.1,0.0,1288.7,0.0,45.978,0.0,7.6,0.0,0.8724312631638869,0.034897886225513305,197.6,335,1223457.2099999997,2113.9764840000003,57.76,50856.2658,8406.359999999999,0
0.1,350.0,0.0,0.0,0.0,35.8,225.4,957.0,1331.4,False,True,True,False,False,False,False,False,True,0,0,0,35.8,0.0,225.4,0.0,957.0,0.0,1331.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,341,915849.0,0.0,0.010000000000000002,0.0,95.7,0
93.4,0.0,0.0,16.1,1.771,243.0,3.6,555.2,1062.2,True,False,True,False,False,False,False,False,True,2,1,1,0.0,243.0,0.0,3.6,0.0,555.2,0.0,1062.2,0.0,1.771,0.0,93.4,1770.9999999999998,1770.9999999999998,16.1,28,308247.04000000004,3.1364409999999996,8723.560000000001,983.2592000000001,51855.68000000001,1
0.1,0.0,0.0,0.0,0.0,77.6,67.4,960.4,1089.9,True,False,False,True,False,False,False,False,True,1,0,0,0.0,77.6,0.0,67.4,0.0,960.4,0.0,1089.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,341,922368.1599999999,0.0,0.010000000000000002,0.0,96.04,0
15.1,2513.2,66.1,0.0,30.406,226.2,5.4,825.0,1062.2,True,False,True,False,False,False,False,False,True,2,0,1,0.0,226.2,0.0,5.4,0.0,825.0,0.0,1062.2,0.0,30.406,0.0,15.1,0.4599930409524818,0.012098515001386678,0.0,3,680625.0,924.5248359999999,228.01,25084.95,12457.5,0
14.5,4137.9,34.5,0.0,15.87,88.2,52.4,1021.0,1062.2,False,True,True,False,False,False,False,False,True,0,1,0,88.2,0.0,52.4,0.0,1021.0,0.0,1062.2,0.0,15.87,0.0,14.5,0.0,0.4599866670531289,0.003835277837724972,0.0,350,1042441.0,251.85689999999997,210.25,16203.269999999999,14804.5,0
0.4,1500.0,0.0,0.0,0.0,24.3,237.9,589.9,1142.3,True,False,False,False,False,False,True,False,True,1,0,0,0.0,24.3,0.0,237.9,0.0,589.9,0.0,1142.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,314,347982.00999999995,0.0,0.16000000000000003,0.0,235.96,1
10.0,0.0,40.0,0.0,18.4,198.2,43.4,934.2,1062.2,False,True,True,False,False,False,False,False,True,0,1,1,198.2,0.0,43.4,0.0,934.2,0.0,1062.2,0.0,18.4,0.0,10.0,0.0,0.45998850028749283,18400.0,0.0,358,872729.6400000001,338.55999999999995,100.0,17189.28,9342.0,0
10.0,1666.7,50.0,0.0,23.0,163.2,261.5,1089.3,1288.7,False,True,True,False,False,False,False,False,True,0,1,0,163.2,0.0,261.5,0.0,1089.3,0.0,1288.7,0.0,23.0,0.0,10.0,0.0,0.45999080018399635,0.013799715725856048,0.0,364,1186574.49,529.0,100.0,25053.899999999998,10893.0,0
0.1,0.0,0.0,0.0,0.0,32.8,245.1,804.5,939.0,True,False,False,False,False,False,True,False,True,1,0,0,0.0,32.8,0.0,245.1,0.0,804.5,0.0,939.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,352,647220.25,0.0,0.010000000000000002,0.0,80.45,0
47.1,0.0,42.5,0.0,19.55,35.2,9.1,641.5,844.8,False,True,False,True,False,False,False,False,True,0,0,0,35.2,0.0,9.1,0.0,641.5,0.0,844.8,0.0,19.55,0.0,47.1,0.0,0.4599891767252536,19550.0,0.0,12,411522.25,382.20250000000004,2218.4100000000003,12541.325,30214.65,1
5.0,3000.0,100.0,0.0,46.0,130.0,113.3,910.9,1108.4,True,False,False,False,True,False,False,False,True,2,1,0,0.0,130.0,0.0,113.3,0.0,910.9,0.0,1108.4,0.0,46.0,0.0,5.0,0.45999540004599954,0.015333328222223925,0.0,332,829738.8099999999,2116.0,25.0,41901.4,4554.5,0
